,file,label
4374,S002C003P008R002A014,13
4375,S002C003P008R002A015,14
4376,S002C003P008R002A016,15
4377,S002C003P008R002A017,16
4378,S002C003P008R002A018,17
4379,S002C003P008R002A019,18
4380,S002C003P008R002A020,19
4381,S002C003P008R002A021,20
4382,S002C003P008R002A022,21
4383,S002C003P008R002A023,22
4384,S002C003P008R002A024,23
4385,S002C003P008R002A025,24
4386,S002C003P008R002A026,25
4387,S002C003P008R002A027,26
4388,S002C003P008R002A028,27
4389,S002C003P008R002A029,28
4390,S002C003P008R002A030,29
4391,S002C003P008R002A031,30
4392,S002C003P008R002A032,31
4393,S002C003P008R002A033,32
4394,S002C003P008R002A034,33
4395,S002C003P008R002A035,34
4396,S002C003P008R002A036,35
4397,S002C003P008R002A037,36
4398,S002C003P008R002A038,37
4399,S002C003P008R002A039,38
4400,S002C003P008R002A040,39
4401,S002C003P008R002A041,40
4402,S002C003P008R002A042,41
4403,S002C003P008R002A043,42
4404,S002C003P008R002A044,43
4405,S002C003P008R002A045,44
4406,S002C003P008R002A046,45
4407,S002C003P008R002A047,46
4408,S002C003P008R002A048,47
4409,S002C003P008R002A049,48
4410,S002C003P009R001A001,0
4411,S002C003P009R001A002,1
4412,S002C003P009R001A003,2
4413,S002C003P009R001A004,3
4414,S002C003P009R001A005,4
4415,S002C003P009R001A006,5
4416,S002C003P009R001A007,6
4417,S002C003P009R001A008,7
4418,S002C003P009R001A009,8
4419,S002C003P009R001A010,9
4420,S002C003P009R001A011,10
4421,S002C003P009R001A012,11
4422,S002C003P009R001A013,12
4423,S002C003P009R001A014,13
4424,S002C003P009R001A015,14
4425,S002C003P009R001A016,15
4426,S002C003P009R001A017,16
4427,S002C003P009R001A018,17
4428,S002C003P009R001A019,18
4429,S002C003P009R001A020,19
4430,S002C003P009R001A021,20
4431,S002C003P009R001A022,21
4432,S002C003P009R001A023,22
4433,S002C003P009R001A024,23
4434,S002C003P009R001A025,24
4435,S002C003P009R001A026,25
4436,S002C003P009R001A027,26
4437,S002C003P009R001A028,27
4438,S002C003P009R001A029,28
4439,S002C003P009R001A030,29
4440,S002C003P009R001A031,30
4441,S002C003P009R001A032,31
4442,S002C003P009R001A033,32
4443,S002C003P009R001A034,33
4444,S002C003P009R001A035,34
4445,S002C003P009R001A036,35
4446,S002C003P009R001A037,36
4447,S002C003P009R001A038,37
4448,S002C003P009R001A039,38
4449,S002C003P009R001A040,39
4450,S002C003P009R001A041,40
4451,S002C003P009R001A042,41
4452,S002C003P009R001A043,42
4453,S002C003P009R001A044,43
4454,S002C003P009R001A045,44
4455,S002C003P009R001A046,45
4456,S002C003P009R001A047,46
4457,S002C003P009R001A048,47
4458,S002C003P009R001A049,48
4459,S002C003P009R002A001,0
4460,S002C003P009R002A002,1
4461,S002C003P009R002A003,2
4462,S002C003P009R002A004,3
4463,S002C003P009R002A005,4
4464,S002C003P009R002A006,5
4465,S002C003P009R002A007,6
4466,S002C003P009R002A008,7
4467,S002C003P009R002A009,8
4468,S002C003P009R002A010,9
4469,S002C003P009R002A011,10
4470,S002C003P009R002A012,11
4471,S002C003P009R002A013,12
4472,S002C003P009R002A014,13
4473,S002C003P009R002A015,14
4474,S002C003P009R002A016,15
4475,S002C003P009R002A017,16
4476,S002C003P009R002A018,17
4477,S002C003P009R002A019,18
4478,S002C003P009R002A020,19
4479,S002C003P009R002A021,20
4480,S002C003P009R002A022,21
4481,S002C003P009R002A023,22
4482,S002C003P009R002A024,23
4483,S002C003P009R002A025,24
4484,S002C003P009R002A026,25
4485,S002C003P009R002A027,26
4486,S002C003P009R002A028,27
4487,S002C003P009R002A029,28
4488,S002C003P009R002A030,29
4489,S002C003P009R002A031,30
4490,S002C003P009R002A032,31
4491,S002C003P009R002A033,32
4492,S002C003P009R002A034,33
4493,S002C003P009R002A035,34
4494,S002C003P009R002A036,35
4495,S002C003P009R002A037,36
4496,S002C003P009R002A038,37
4497,S002C003P009R002A039,38
4498,S002C003P009R002A040,39
4499,S002C003P009R002A041,40
4500,S002C003P009R002A042,41
4501,S002C003P009R002A043,42
4502,S002C003P009R002A044,43
4503,S002C003P009R002A045,44
4504,S002C003P009R002A046,45
4505,S002C003P009R002A047,46
4506,S002C003P009R002A048,47
4507,S002C003P009R002A049,48
4508,S002C003P010R001A001,0
4509,S002C003P010R001A002,1
4510,S002C003P010R001A003,2
4511,S002C003P010R001A004,3
4512,S002C003P010R001A005,4
4513,S002C003P010R001A006,5
4514,S002C003P010R001A007,6
4515,S002C003P010R001A008,7
4516,S002C003P010R001A009,8
4517,S002C003P010R001A010,9
4518,S002C003P010R001A011,10
4519,S002C003P010R001A012,11
4520,S002C003P010R001A013,12
4521,S002C003P010R001A014,13
4522,S002C003P010R001A015,14
4523,S002C003P010R001A016,15
4524,S002C003P010R001A017,16
4525,S002C003P010R001A018,17
4526,S002C003P010R001A019,18
4527,S002C003P010R001A020,19
4528,S002C003P010R001A021,20
4529,S002C003P010R001A022,21
4530,S002C003P010R001A023,22
4531,S002C003P010R001A024,23
4532,S002C003P010R001A025,24
4533,S002C003P010R001A026,25
4534,S002C003P010R001A027,26
4535,S002C003P010R001A028,27
4536,S002C003P010R001A029,28
4537,S002C003P010R001A030,29
4538,S002C003P010R001A031,30
4539,S002C003P010R001A032,31
4540,S002C003P010R001A033,32
4541,S002C003P010R001A034,33
4542,S002C003P010R001A035,34
4543,S002C003P010R001A036,35
4544,S002C003P010R001A037,36
4545,S002C003P010R001A038,37
4546,S002C003P010R001A039,38
4547,S002C003P010R001A040,39
4548,S002C003P010R001A041,40
4549,S002C003P010R001A042,41
4550,S002C003P010R001A043,42
4551,S002C003P010R001A044,43
4552,S002C003P010R001A045,44
4553,S002C003P010R001A046,45
4554,S002C003P010R001A047,46
4555,S002C003P010R001A048,47
4556,S002C003P010R001A049,48
4557,S002C003P010R002A001,0
4558,S002C003P010R002A002,1
4559,S002C003P010R002A003,2
4560,S002C003P010R002A004,3
4561,S002C003P010R002A005,4
4562,S002C003P010R002A006,5
4563,S002C003P010R002A007,6
4564,S002C003P010R002A008,7
4565,S002C003P010R002A009,8
4566,S002C003P010R002A010,9
4567,S002C003P010R002A011,10
4568,S002C003P010R002A012,11
4569,S002C003P010R002A013,12
4570,S002C003P010R002A014,13
4571,S002C003P010R002A015,14
4572,S002C003P010R002A016,15
4573,S002C003P010R002A017,16
4574,S002C003P010R002A018,17
4575,S002C003P010R002A019,18
4576,S002C003P010R002A020,19
4577,S002C003P010R002A021,20
4578,S002C003P010R002A022,21
4579,S002C003P010R002A023,22
4580,S002C003P010R002A024,23
4581,S002C003P010R002A025,24
4582,S002C003P010R002A026,25
4583,S002C003P010R002A027,26
4584,S002C003P010R002A028,27
4585,S002C003P010R002A029,28
4586,S002C003P010R002A030,29
4587,S002C003P010R002A031,30
4588,S002C003P010R002A032,31
4589,S002C003P010R002A033,32
4590,S002C003P010R002A034,33
4591,S002C003P010R002A035,34
4592,S002C003P010R002A036,35
4593,S002C003P010R002A037,36
4594,S002C003P010R002A038,37
4595,S002C003P010R002A039,38
4596,S002C003P010R002A040,39
4597,S002C003P010R002A041,40
4598,S002C003P010R002A042,41
4599,S002C003P010R002A043,42
4600,S002C003P010R002A044,43
4601,S002C003P010R002A045,44
4602,S002C003P010R002A046,45
4603,S002C003P010R002A047,46
4604,S002C003P010R002A048,47
4605,S002C003P010R002A049,48
4606,S002C003P011R001A001,0
4607,S002C003P011R001A002,1
4608,S002C003P011R001A003,2
4609,S002C003P011R001A004,3
4610,S002C003P011R001A005,4
4611,S002C003P011R001A006,5
4612,S002C003P011R001A007,6
4613,S002C003P011R001A008,7
4614,S002C003P011R001A009,8
4615,S002C003P011R001A010,9
4616,S002C003P011R001A011,10
4617,S002C003P011R001A012,11
4618,S002C003P011R001A013,12
4619,S002C003P011R001A014,13
4620,S002C003P011R001A015,14
4621,S002C003P011R001A016,15
4622,S002C003P011R001A017,16
4623,S002C003P011R001A018,17
4624,S002C003P011R001A019,18
4625,S002C003P011R001A020,19
4626,S002C003P011R001A021,20
4627,S002C003P011R001A022,21
4628,S002C003P011R001A023,22
4629,S002C003P011R001A024,23
4630,S002C003P011R001A025,24
4631,S002C003P011R001A026,25
4632,S002C003P011R001A027,26
4633,S002C003P011R001A028,27
4634,S002C003P011R001A029,28
4635,S002C003P011R001A030,29
4636,S002C003P011R001A031,30
4637,S002C003P011R001A032,31
4638,S002C003P011R001A033,32
4639,S002C003P011R001A034,33
4640,S002C003P011R001A035,34
4641,S002C003P011R001A036,35
4642,S002C003P011R001A037,36
4643,S002C003P011R001A038,37
4644,S002C003P011R001A039,38
4645,S002C003P011R001A040,39
4646,S002C003P011R001A041,40
4647,S002C003P011R001A042,41
4648,S002C003P011R001A043,42
4649,S002C003P011R001A044,43
4650,S002C003P011R001A045,44
4651,S002C003P011R001A046,45
4652,S002C003P011R001A047,46
4653,S002C003P011R001A048,47
4654,S002C003P011R001A049,48
4655,S002C003P011R002A001,0
4656,S002C003P011R002A002,1
4657,S002C003P011R002A003,2
4658,S002C003P011R002A004,3
4659,S002C003P011R002A005,4
4660,S002C003P011R002A006,5
4661,S002C003P011R002A007,6
4662,S002C003P011R002A008,7
4663,S002C003P011R002A009,8
4664,S002C003P011R002A010,9
4665,S002C003P011R002A011,10
4666,S002C003P011R002A012,11
4667,S002C003P011R002A013,12
4668,S002C003P011R002A014,13
4669,S002C003P011R002A015,14
4670,S002C003P011R002A016,15
4671,S002C003P011R002A017,16
4672,S002C003P011R002A018,17
4673,S002C003P011R002A019,18
4674,S002C003P011R002A020,19
4675,S002C003P011R002A021,20
4676,S002C003P011R002A022,21
4677,S002C003P011R002A023,22
4678,S002C003P011R002A024,23
4679,S002C003P011R002A025,24
4680,S002C003P011R002A026,25
4681,S002C003P011R002A027,26
4682,S002C003P011R002A028,27
4683,S002C003P011R002A029,28
4684,S002C003P011R002A030,29
4685,S002C003P011R002A031,30
4686,S002C003P011R002A032,31
4687,S002C003P011R002A033,32
4688,S002C003P011R002A034,33
4689,S002C003P011R002A035,34
4690,S002C003P011R002A036,35
4691,S002C003P011R002A037,36
4692,S002C003P011R002A038,37
4693,S002C003P011R002A039,38
4694,S002C003P011R002A040,39
4695,S002C003P011R002A041,40
4696,S002C003P011R002A042,41
4697,S002C003P011R002A043,42
4698,S002C003P011R002A044,43
4699,S002C003P011R002A045,44
4700,S002C003P011R002A046,45
4701,S002C003P011R002A047,46
4702,S002C003P011R002A048,47
4703,S002C003P011R002A049,48
4704,S002C003P012R001A001,0
4705,S002C003P012R001A002,1
4706,S002C003P012R001A003,2
4707,S002C003P012R001A004,3
4708,S002C003P012R001A005,4
4709,S002C003P012R001A006,5
4710,S002C003P012R001A007,6
4711,S002C003P012R001A008,7
4712,S002C003P012R001A009,8
4713,S002C003P012R001A010,9
4714,S002C003P012R001A011,10
4715,S002C003P012R001A012,11
4716,S002C003P012R001A013,12
4717,S002C003P012R001A014,13
4718,S002C003P012R001A015,14
4719,S002C003P012R001A016,15
4720,S002C003P012R001A017,16
4721,S002C003P012R001A018,17
4722,S002C003P012R001A019,18
4723,S002C003P012R001A020,19
4724,S002C003P012R001A021,20
4725,S002C003P012R001A022,21
4726,S002C003P012R001A023,22
4727,S002C003P012R001A024,23
4728,S002C003P012R001A025,24
4729,S002C003P012R001A026,25
4730,S002C003P012R001A027,26
4731,S002C003P012R001A028,27
4732,S002C003P012R001A029,28
4733,S002C003P012R001A030,29
4734,S002C003P012R001A031,30
4735,S002C003P012R001A032,31
4736,S002C003P012R001A033,32
4737,S002C003P012R001A034,33
4738,S002C003P012R001A035,34
4739,S002C003P012R001A036,35
4740,S002C003P012R001A037,36
4741,S002C003P012R001A038,37
4742,S002C003P012R001A039,38
4743,S002C003P012R001A040,39
4744,S002C003P012R001A041,40
4745,S002C003P012R001A042,41
4746,S002C003P012R001A043,42
4747,S002C003P012R001A044,43
4748,S002C003P012R001A045,44
4749,S002C003P012R001A046,45
4750,S002C003P012R001A047,46
4751,S002C003P012R001A048,47
4752,S002C003P012R001A049,48
4753,S002C003P012R002A001,0
4754,S002C003P012R002A002,1
4755,S002C003P012R002A003,2
4756,S002C003P012R002A004,3
4757,S002C003P012R002A005,4
4758,S002C003P012R002A006,5
4759,S002C003P012R002A007,6
4760,S002C003P012R002A008,7
4761,S002C003P012R002A009,8
4762,S002C003P012R002A010,9
4763,S002C003P012R002A011,10
4764,S002C003P012R002A012,11
4765,S002C003P012R002A013,12
4766,S002C003P012R002A014,13
4767,S002C003P012R002A015,14
4768,S002C003P012R002A016,15
4769,S002C003P012R002A017,16
4770,S002C003P012R002A018,17
4771,S002C003P012R002A019,18
4772,S002C003P012R002A020,19
4773,S002C003P012R002A021,20
4774,S002C003P012R002A022,21
4775,S002C003P012R002A023,22
4776,S002C003P012R002A024,23
4777,S002C003P012R002A025,24
4778,S002C003P012R002A026,25
4779,S002C003P012R002A027,26
4780,S002C003P012R002A028,27
4781,S002C003P012R002A029,28
4782,S002C003P012R002A030,29
4783,S002C003P012R002A031,30
4784,S002C003P012R002A032,31
4785,S002C003P012R002A033,32
4786,S002C003P012R002A034,33
4787,S002C003P012R002A035,34
4788,S002C003P012R002A036,35
4789,S002C003P012R002A037,36
4790,S002C003P012R002A038,37
4791,S002C003P012R002A039,38
4792,S002C003P012R002A040,39
4793,S002C003P012R002A041,40
4794,S002C003P012R002A042,41
4795,S002C003P012R002A043,42
4796,S002C003P012R002A044,43
4797,S002C003P012R002A045,44
4798,S002C003P012R002A046,45
4799,S002C003P012R002A047,46
4800,S002C003P012R002A048,47
4801,S002C003P012R002A049,48
4802,S002C003P013R001A001,0
4803,S002C003P013R001A002,1
4804,S002C003P013R001A003,2
4805,S002C003P013R001A004,3
4806,S002C003P013R001A005,4
4807,S002C003P013R001A006,5
4808,S002C003P013R001A007,6
4809,S002C003P013R001A008,7
4810,S002C003P013R001A009,8
4811,S002C003P013R001A010,9
4812,S002C003P013R001A011,10
4813,S002C003P013R001A012,11
4814,S002C003P013R001A013,12
4815,S002C003P013R001A014,13
4816,S002C003P013R001A015,14
4817,S002C003P013R001A016,15
4818,S002C003P013R001A017,16
4819,S002C003P013R001A018,17
4820,S002C003P013R001A019,18
4821,S002C003P013R001A020,19
4822,S002C003P013R001A021,20
4823,S002C003P013R001A022,21
4824,S002C003P013R001A023,22
4825,S002C003P013R001A024,23
4826,S002C003P013R001A025,24
4827,S002C003P013R001A026,25
4828,S002C003P013R001A027,26
4829,S002C003P013R001A028,27
4830,S002C003P013R001A029,28
4831,S002C003P013R001A030,29
4832,S002C003P013R001A031,30
4833,S002C003P013R001A032,31
4834,S002C003P013R001A033,32
4835,S002C003P013R001A034,33
4836,S002C003P013R001A035,34
4837,S002C003P013R001A036,35
4838,S002C003P013R001A037,36
4839,S002C003P013R001A038,37
4840,S002C003P013R001A039,38
4841,S002C003P013R001A040,39
4842,S002C003P013R001A041,40
4843,S002C003P013R001A042,41
4844,S002C003P013R001A043,42
4845,S002C003P013R001A044,43
4846,S002C003P013R001A045,44
4847,S002C003P013R001A046,45
4848,S002C003P013R001A047,46
4849,S002C003P013R001A048,47
4850,S002C003P013R001A049,48
4851,S002C003P013R002A001,0
4852,S002C003P013R002A002,1
4853,S002C003P013R002A003,2
4854,S002C003P013R002A004,3
4855,S002C003P013R002A005,4
4856,S002C003P013R002A006,5
4857,S002C003P013R002A007,6
4858,S002C003P013R002A008,7
4859,S002C003P013R002A009,8
4860,S002C003P013R002A010,9
4861,S002C003P013R002A011,10
4862,S002C003P013R002A012,11
4863,S002C003P013R002A013,12
4864,S002C003P013R002A014,13
4865,S002C003P013R002A015,14
4866,S002C003P013R002A016,15
4867,S002C003P013R002A017,16
4868,S002C003P013R002A018,17
4869,S002C003P013R002A019,18
4870,S002C003P013R002A020,19
4871,S002C003P013R002A021,20
4872,S002C003P013R002A022,21
4873,S002C003P013R002A023,22
4874,S002C003P013R002A024,23
4875,S002C003P013R002A025,24
4876,S002C003P013R002A026,25
4877,S002C003P013R002A027,26
4878,S002C003P013R002A028,27
4879,S002C003P013R002A029,28
4880,S002C003P013R002A030,29
4881,S002C003P013R002A031,30
4882,S002C003P013R002A032,31
4883,S002C003P013R002A033,32
4884,S002C003P013R002A034,33
4885,S002C003P013R002A035,34
4886,S002C003P013R002A036,35
4887,S002C003P013R002A037,36
4888,S002C003P013R002A038,37
4889,S002C003P013R002A039,38
4890,S002C003P013R002A040,39
4891,S002C003P013R002A041,40
4892,S002C003P013R002A042,41
4893,S002C003P013R002A043,42
4894,S002C003P013R002A044,43
4895,S002C003P013R002A045,44
4896,S002C003P013R002A046,45
4897,S002C003P013R002A047,46
4898,S002C003P013R002A048,47
4899,S002C003P013R002A049,48
4900,S002C003P014R001A001,0
4901,S002C003P014R001A002,1
4902,S002C003P014R001A003,2
4903,S002C003P014R001A004,3
4904,S002C003P014R001A005,4
4905,S002C003P014R001A006,5
4906,S002C003P014R001A007,6
4907,S002C003P014R001A008,7
4908,S002C003P014R001A009,8
4909,S002C003P014R001A010,9
4910,S002C003P014R001A011,10
4911,S002C003P014R001A012,11
4912,S002C003P014R001A013,12
4913,S002C003P014R001A014,13
4914,S002C003P014R001A015,14
4915,S002C003P014R001A016,15
4916,S002C003P014R001A017,16
4917,S002C003P014R001A018,17
4918,S002C003P014R001A019,18
4919,S002C003P014R001A020,19
4920,S002C003P014R001A021,20
4921,S002C003P014R001A022,21
4922,S002C003P014R001A023,22
4923,S002C003P014R001A024,23
4924,S002C003P014R001A025,24
4925,S002C003P014R001A026,25
4926,S002C003P014R001A027,26
4927,S002C003P014R001A028,27
4928,S002C003P014R001A029,28
4929,S002C003P014R001A030,29
4930,S002C003P014R001A031,30
4931,S002C003P014R001A032,31
4932,S002C003P014R001A033,32
4933,S002C003P014R001A034,33
4934,S002C003P014R001A035,34
4935,S002C003P014R001A036,35
4936,S002C003P014R001A037,36
4937,S002C003P014R001A038,37
4938,S002C003P014R001A039,38
4939,S002C003P014R001A040,39
4940,S002C003P014R001A041,40
4941,S002C003P014R001A042,41
4942,S002C003P014R001A043,42
4943,S002C003P014R001A044,43
4944,S002C003P014R001A045,44
4945,S002C003P014R001A046,45
4946,S002C003P014R001A047,46
4947,S002C003P014R001A048,47
4948,S002C003P014R001A049,48
4949,S002C003P014R002A001,0
4950,S002C003P014R002A002,1
4951,S002C003P014R002A003,2
4952,S002C003P014R002A004,3
4953,S002C003P014R002A005,4
4954,S002C003P014R002A006,5
4955,S002C003P014R002A007,6
4956,S002C003P014R002A008,7
4957,S002C003P014R002A009,8
4958,S002C003P014R002A010,9
4959,S002C003P014R002A011,10
4960,S002C003P014R002A012,11
4961,S002C003P014R002A013,12
4962,S002C003P014R002A014,13
4963,S002C003P014R002A015,14
4964,S002C003P014R002A016,15
4965,S002C003P014R002A017,16
4966,S002C003P014R002A018,17
4967,S002C003P014R002A019,18
4968,S002C003P014R002A020,19
4969,S002C003P014R002A021,20
4970,S002C003P014R002A022,21
4971,S002C003P014R002A023,22
4972,S002C003P014R002A024,23
4973,S002C003P014R002A025,24
4974,S002C003P014R002A026,25
4975,S002C003P014R002A027,26
4976,S002C003P014R002A028,27
4977,S002C003P014R002A029,28
4978,S002C003P014R002A030,29
4979,S002C003P014R002A031,30
4980,S002C003P014R002A032,31
4981,S002C003P014R002A033,32
4982,S002C003P014R002A034,33
4983,S002C003P014R002A035,34
4984,S002C003P014R002A036,35
4985,S002C003P014R002A037,36
4986,S002C003P014R002A038,37
4987,S002C003P014R002A039,38
4988,S002C003P014R002A040,39
4989,S002C003P014R002A041,40
4990,S002C003P014R002A042,41
4991,S002C003P014R002A043,42
4992,S002C003P014R002A044,43
4993,S002C003P014R002A045,44
4994,S002C003P014R002A046,45
4995,S002C003P014R002A047,46
4996,S002C003P014R002A048,47
4997,S002C003P014R002A049,48
4998,S003C001P001R001A001,0
4999,S003C001P001R001A002,1
5000,S003C001P001R001A003,2
5001,S003C001P001R001A004,3
5002,S003C001P001R001A005,4
5003,S003C001P001R001A006,5
5004,S003C001P001R001A007,6
5005,S003C001P001R001A008,7
5006,S003C001P001R001A009,8
5007,S003C001P001R001A010,9
5008,S003C001P001R001A011,10
5009,S003C001P001R001A012,11
5010,S003C001P001R001A013,12
5011,S003C001P001R001A014,13
5012,S003C001P001R001A015,14
5013,S003C001P001R001A016,15
5014,S003C001P001R001A017,16
5015,S003C001P001R001A018,17
5016,S003C001P001R001A019,18
5017,S003C001P001R001A020,19
5018,S003C001P001R001A021,20
5019,S003C001P001R001A022,21
5020,S003C001P001R001A023,22
5021,S003C001P001R001A024,23
5022,S003C001P001R001A025,24
5023,S003C001P001R001A026,25
5024,S003C001P001R001A027,26
5025,S003C001P001R001A028,27
5026,S003C001P001R001A029,28
5027,S003C001P001R001A030,29
5028,S003C001P001R001A031,30
5029,S003C001P001R001A032,31
5030,S003C001P001R001A033,32
5031,S003C001P001R001A034,33
5032,S003C001P001R001A035,34
5033,S003C001P001R001A036,35
5034,S003C001P001R001A037,36
5035,S003C001P001R001A038,37
5036,S003C001P001R001A039,38
5037,S003C001P001R001A040,39
5038,S003C001P001R001A041,40
5039,S003C001P001R001A042,41
5040,S003C001P001R001A043,42
5041,S003C001P001R001A044,43
5042,S003C001P001R001A045,44
5043,S003C001P001R001A046,45
5044,S003C001P001R001A047,46
5045,S003C001P001R001A048,47
5046,S003C001P001R001A049,48
5047,S003C001P001R002A001,0
5048,S003C001P001R002A002,1
5049,S003C001P001R002A003,2
5050,S003C001P001R002A004,3
5051,S003C001P001R002A005,4
5052,S003C001P001R002A006,5
5053,S003C001P001R002A007,6
5054,S003C001P001R002A008,7
5055,S003C001P001R002A009,8
5056,S003C001P001R002A010,9
5057,S003C001P001R002A011,10
5058,S003C001P001R002A012,11
5059,S003C001P001R002A013,12
5060,S003C001P001R002A014,13
5061,S003C001P001R002A015,14
5062,S003C001P001R002A016,15
